AGENCY,MI,ETHNICITY,GENDER,RATE,HRSWKD,MONTHLY,ANNUAL
530, ,BLACK,FEMALE,0.0,40.0,5571.57,66858.84
529,C,WHITE,MALE,0.0,40.0,3018.41,36220.92
582,S,HISPANIC,FEMALE,0.0,40.0,5719.0,68628.0
529,D,BLACK,MALE,0.0,40.0,4149.83,49797.96
696,K,WHITE,FEMALE,0.0,40.0,4778.2,57338.4
529,L,BLACK,FEMALE,0.0,40.0,4149.83,49797.96
302,Y,HISPANIC,FEMALE,0.0,40.0,3833.33,45999.96
530,A,HISPANIC,MALE,0.0,40.0,5232.7,62792.4
529,L,BLACK,FEMALE,0.0,40.0,4263.16,51157.92
102,G,HISPANIC,FEMALE,0.0,40.0,3050.0,36600.0
454,L,WHITE,MALE,0.0,40.0,4002.0,48024.0
601,S,WHITE,MALE,0.0,40.0,4700.0,56400.0
696, ,HISPANIC,FEMALE,0.0,40.0,3588.48,43061.76
601,B,WHITE,MALE,0.0,40.0,5122.0,61464.0
529,A,HISPANIC,FEMALE,0.0,40.0,5730.84,68770.08
529,K,WHITE,FEMALE,0.0,40.0,4149.83,49797.96
529,N,BLACK,FEMALE,0.0,40.0,5736.2,68834.4
601, ,WHITE,FEMALE,0.0,40.0,4500.0,54000.0
305,A,WHITE,MALE,0.0,40.0,10078.72,120944.64
530,K,WHITE,MALE,0.0,40.0,5542.33,66507.96
530,E,WHITE,FEMALE,0.0,40.0,5649.17,67790.04
601,J,WHITE,MALE,0.0,40.0,4780.0,57360.0
454,H,WHITE,FEMALE,0.0,40.0,10924.84,131098.08
529,D,BLACK,MALE,0.0,40.0,7970.16,95641.92
302, ,BLACK,FEMALE,0.0,40.0,4128.08,49536.96
529, ,HISPANIC,FEMALE,0.0,40.0,4149.82,49797.84
696,D,OTHER,MALE,0.0,40.0,4964.19,59570.28
696, ,HISPANIC,MALE,0.0,40.0,3755.32,45063.84
529,D,WHITE,FEMALE,0.0,40.0,3269.08,39228.96
529, ,WHITE,FEMALE,0.0,40.0,4216.41,50596.92
302, ,HISPANIC,FEMALE,0.0,40.0,4000.0,48000.0
454, ,HISPANIC,FEMALE,0.0,40.0,4200.0,50400.0
529, ,HISPANIC,FEMALE,0.0,40.0,4024.71,48296.52
529, ,WHITE,FEMALE,0.0,40.0,4024.71,48296.52
802,B,WHITE,MALE,0.0,40.0,8820.0,105840.0
529, ,HISPANIC,FEMALE,0.0,40.0,8304.85,99658.2
601, ,HISPANIC,MALE,0.0,40.0,5775.0,69300.0
582,A,WHITE,MALE,0.0,40.0,3584.28,43011.36
608,R,WHITE,MALE,0.0,40.0,10062.5,120750.0
529,J,WHITE,FEMALE,0.0,40.0,4149.83,49797.96
696,R,BLACK,MALE,0.0,40.0,4778.2,57338.4
530, ,WHITE,FEMALE,0.0,40.0,5571.57,66858.84
529,J,HISPANIC,MALE,0.0,40.0,5094.16,61129.92
696, ,HISPANIC,MALE,0.0,40.0,4992.0,59904.0
529, ,HISPANIC,FEMALE,0.0,40.0,4149.83,49797.96
802,R,WHITE,MALE,0.0,40.0,5512.5,66150.0
529,A,HISPANIC,MALE,0.0,40.0,4594.5,55134.0
529,D,WHITE,FEMALE,0.0,40.0,8304.85,99658.2
530, ,BLACK,FEMALE,0.0,40.0,5118.15,61417.8
530, ,BLACK,FEMALE,0.0,40.0,5571.57,66858.84
401,J,HISPANIC,MALE,0.0,40.0,6622.1,79465.2
529,D,WHITE,FEMALE,0.0,40.0,6615.0,79380.0
320, ,OTHER,FEMALE,0.0,40.0,5440.66,65287.92
582,D,WHITE,FEMALE,0.0,40.0,5044.0,60528.0
529, ,HISPANIC,FEMALE,0.0,40.0,3946.25,47355.0
582,F,HISPANIC,MALE,0.0,40.0,5719.0,68628.0
601,T,WHITE,MALE,0.0,40.0,4300.0,51600.0
529,L,HISPANIC,FEMALE,0.0,40.0,3880.21,46562.52
405, ,BLACK,MALE,0.0,20.0,1458.45,17501.4
529,D,BLACK,FEMALE,0.0,40.0,4051.74,48620.88
529, ,HISPANIC,FEMALE,0.0,40.0,3269.07,39228.84
529,R,BLACK,FEMALE,0.0,40.0,3790.36,45484.32
696, ,HISPANIC,FEMALE,0.0,40.0,4807.53,57690.36
458, ,HISPANIC,MALE,0.0,40.0,3741.61,44899.32
696,R,BLACK,FEMALE,0.0,40.0,4276.91,51322.92
405,R,BLACK,FEMALE,0.0,40.0,4086.72,49040.64
529, ,HISPANIC,FEMALE,0.0,40.0,4583.26,54999.12
530,C,WHITE,FEMALE,0.0,40.0,5042.77,60513.24
302, ,WHITE,FEMALE,0.0,40.0,4200.0,50400.0
601,S,WHITE,MALE,0.0,40.0,4440.0,53280.0
403,M,HISPANIC,FEMALE,0.0,40.0,5250.0,63000.0
530,R,WHITE,FEMALE,0.0,40.0,4010.51,48126.12
529,L,OTHER,FEMALE,0.0,40.0,7474.22,89690.64
529,D,WHITE,FEMALE,0.0,40.0,4463.49,53561.88
601, ,HISPANIC,MALE,0.0,40.0,4580.0,54960.0
601, ,HISPANIC,MALE,0.0,40.0,6836.28,82035.36
608, ,HISPANIC,MALE,0.0,40.0,5272.05,63264.6
696,G,WHITE,MALE,0.0,40.0,9194.85,110338.2
403,M,HISPANIC,FEMALE,0.0,40.0,8489.25,101871.0
405, ,WHITE,FEMALE,0.0,40.0,7910.43,94925.16
601,A,WHITE,MALE,0.0,40.0,4800.0,57600.0
530,C,WHITE,FEMALE,0.0,40.0,5961.58,71538.96
529, ,HISPANIC,FEMALE,0.0,40.0,5651.28,67815.36
529,K,WHITE,FEMALE,0.0,40.0,13179.55,158154.6
529, ,WHITE,FEMALE,0.0,40.0,3404.91,40858.92
529,A,WHITE,FEMALE,0.0,40.0,5736.2,68834.4
312,G,BLACK,FEMALE,0.0,40.0,4375.0,52500.0
802,S,WHITE,MALE,0.0,40.0,3499.68,41996.16
530, ,HISPANIC,FEMALE,0.0,40.0,5961.57,71538.84
529,D,WHITE,FEMALE,0.0,40.0,3039.11,36469.32
529,L,WHITE,FEMALE,0.0,40.0,6306.3,75675.6
302,L,BLACK,MALE,0.0,40.0,4171.08,50052.96
601,S,HISPANIC,MALE,0.0,40.0,5500.0,66000.0
401,A,HISPANIC,MALE,0.0,40.0,4837.08,58044.96
696,R,WHITE,MALE,0.0,40.0,4778.2,57338.4
405, ,HISPANIC,MALE,0.0,40.0,5094.16,61129.92
601,P,WHITE,MALE,0.0,40.0,7313.77,87765.24
529,V,BLACK,FEMALE,0.0,40.0,4149.83,49797.96
601, ,HISPANIC,MALE,0.0,40.0,4795.0,57540.0
529, ,WHITE,FEMALE,0.0,40.0,6908.38,82900.56
529,D,BLACK,FEMALE,0.0,40.0,3139.75,37677.0
601,T,WHITE,MALE,0.0,40.0,7848.75,94185.0
701,M,HISPANIC,FEMALE,0.0,40.0,9683.75,116205.0
530,J,WHITE,FEMALE,0.0,40.0,5327.4,63928.8
530, ,BLACK,FEMALE,0.0,40.0,5246.34,62956.08
304,H,WHITE,MALE,0.0,40.0,16666.67,200000.04
644,M,WHITE,FEMALE,0.0,40.0,4070.9,48850.8
102, ,HISPANIC,MALE,0.0,40.0,600.0,7200.0
601, ,WHITE,MALE,0.0,40.0,5232.0,62784.0
529,W,WHITE,MALE,0.0,40.0,4594.5,55134.0
530, ,BLACK,FEMALE,0.0,40.0,4658.14,55897.68
601, ,WHITE,MALE,0.0,40.0,4465.0,53580.0
529,D,HISPANIC,FEMALE,0.0,40.0,3664.61,43975.32
808, ,WHITE,FEMALE,0.0,40.0,6300.0,75600.0
696,R,WHITE,MALE,0.0,40.0,4423.63,53083.56
302,G,HISPANIC,FEMALE,0.0,40.0,3833.33,45999.96
304,F,BLACK,FEMALE,0.0,40.0,4243.41,50920.92
529, ,BLACK,FEMALE,0.0,40.0,3547.58,42570.96
696, ,HISPANIC,MALE,0.0,40.0,4778.2,57338.4
308,D,WHITE,FEMALE,0.0,40.0,5971.87,71662.44
529,E,HISPANIC,FEMALE,0.0,40.0,4422.81,53073.72
529, ,BLACK,FEMALE,0.0,40.0,5947.52,71370.24
477,W,WHITE,MALE,0.0,40.0,14307.33,171687.96
809,L,WHITE,FEMALE,0.0,40.0,12918.29,155019.48
529, ,WHITE,MALE,0.0,40.0,4837.08,58044.96
529,R,WHITE,FEMALE,0.0,40.0,5571.23,66854.76
529,E,WHITE,FEMALE,0.0,40.0,4594.0,55128.0
529, ,BLACK,FEMALE,0.0,40.0,7253.79,87045.48
455,A,WHITE,FEMALE,0.0,40.0,11046.15,132553.8
582,E,WHITE,FEMALE,0.0,40.0,5988.78,71865.36
696,P,BLACK,FEMALE,0.0,40.0,4778.2,57338.4
696, ,BLACK,MALE,0.0,40.0,4778.2,57338.4
530,M,BLACK,FEMALE,0.0,40.0,5094.16,61129.92
696,A,WHITE,FEMALE,0.0,40.0,4316.66,51799.92
809, ,ASIAN,MALE,0.0,40.0,5898.37,70780.44
529,D,WHITE,FEMALE,0.0,40.0,8304.84,99658.08
529,L,WHITE,MALE,0.0,40.0,6553.74,78644.88
808,S,WHITE,MALE,0.0,40.0,6457.47,77489.64
530,R,WHITE,FEMALE,0.0,40.0,5961.58,71538.96
320, ,WHITE,MALE,0.0,40.0,7437.96,89255.52
529, ,WHITE,MALE,0.0,40.0,5116.58,61398.96
507,F,WHITE,MALE,0.0,40.0,6399.48,76793.76
529, ,WHITE,FEMALE,0.0,40.0,7350.0,88200.0
405,A,HISPANIC,FEMALE,0.0,40.0,5530.45,66365.4
529,D,OTHER,FEMALE,0.0,40.0,7652.95,91835.4
529,M,HISPANIC,FEMALE,0.0,40.0,3889.06,46668.72
529, ,WHITE,FEMALE,0.0,40.0,4925.5,59106.0
529,D,WHITE,FEMALE,0.0,40.0,5813.27,69759.24
302,R,HISPANIC,FEMALE,0.0,40.0,3833.33,45999.96
529, ,BLACK,FEMALE,0.0,40.0,3547.58,42570.96
212,K,BLACK,FEMALE,0.0,40.0,5788.12,69457.44
802,L,WHITE,MALE,0.0,40.0,4905.36,58864.32
696,L,WHITE,FEMALE,0.0,40.0,4177.18,50126.16
802,C,WHITE,FEMALE,0.0,40.0,4136.41,49636.92
582,V,WHITE,FEMALE,0.0,40.0,6874.41,82492.92
529, ,BLACK,FEMALE,0.0,40.0,3905.53,46866.36
529, ,HISPANIC,FEMALE,0.0,40.0,4594.5,55134.0
529,E,WHITE,FEMALE,0.0,40.0,3899.83,46797.96
407, ,HISPANIC,MALE,0.0,40.0,7000.01,84000.12
530,R,WHITE,FEMALE,0.0,40.0,5571.57,66858.84
696,N,WHITE,FEMALE,0.0,20.0,2138.46,25661.52
529,R,WHITE,FEMALE,0.0,24.0,4352.27,52227.24
302, ,HISPANIC,FEMALE,0.0,40.0,4461.42,53537.04
582,G,WHITE,MALE,0.0,40.0,5044.0,60528.0
304,L,BLACK,MALE,0.0,40.0,7717.5,92610.0
405,D,BLACK,FEMALE,0.0,40.0,5844.7,70136.4
696,W,WHITE,MALE,0.0,40.0,4389.9,52678.8
696,W,WHITE,MALE,0.0,40.0,4992.0,59904.0
305,L,WHITE,FEMALE,0.0,40.0,8766.01,105192.12
601,C,ASIAN,MALE,0.0,40.0,5927.09,71125.08
530,N,BLACK,FEMALE,0.0,40.0,5571.57,66858.84
302,N,BLACK,FEMALE,0.0,40.0,5027.86,60334.32
529, ,HISPANIC,FEMALE,0.0,40.0,4837.08,58044.96
802,I,HISPANIC,FEMALE,0.0,40.0,6349.22,76190.64
529,O,HISPANIC,FEMALE,0.0,40.0,5133.5,61602.0
530,F,HISPANIC,FEMALE,0.0,40.0,5571.57,66858.84
529, ,HISPANIC,MALE,0.0,40.0,8304.85,99658.2
601, ,HISPANIC,MALE,0.0,40.0,7172.28,86067.36
601, ,HISPANIC,MALE,0.0,40.0,5612.25,67347.0
582, ,ASIAN,MALE,0.0,40.0,5719.0,68628.0
530,L,WHITE,FEMALE,0.0,40.0,5851.36,70216.32
401,R,OTHER,FEMALE,0.0,40.0,5267.6,63211.2
529, ,HISPANIC,FEMALE,0.0,40.0,8304.85,99658.2
529,M,HISPANIC,MALE,0.0,40.0,3946.24,47354.88
530,J,HISPANIC,FEMALE,0.0,40.0,4868.15,58417.8
405,C,HISPANIC,MALE,0.0,40.0,5463.4,65560.8
529,J,BLACK,FEMALE,0.0,40.0,7761.5,93138.0
473,C,ASIAN,MALE,0.0,40.0,13476.0,161712.0
530, ,WHITE,MALE,0.0,40.0,5600.66,67207.92
582,A,WHITE,MALE,0.0,40.0,5719.0,68628.0
601, ,HISPANIC,MALE,0.0,40.0,8447.2,101366.4
537,C,HISPANIC,MALE,0.0,40.0,5003.24,60038.88
696,O,BLACK,MALE,0.0,40.0,4778.2,57338.4
529,J,WHITE,MALE,0.0,40.0,6309.08,75708.96
771,D,WHITE,MALE,0.0,40.0,4254.35,51052.2
304,K,WHITE,FEMALE,0.0,40.0,6322.17,75866.04
601, ,HISPANIC,FEMALE,0.0,40.0,5857.01,70284.12
696,L,WHITE,FEMALE,0.0,40.0,3568.96,42827.52
332, ,HISPANIC,FEMALE,0.0,40.0,5622.75,67473.0
529,G,HISPANIC,FEMALE,0.0,40.0,6908.38,82900.56
530, ,BLACK,FEMALE,0.0,40.0,5094.16,61129.92
529, ,WHITE,FEMALE,0.0,40.0,6664.68,79976.16
503, ,WHITE,FEMALE,0.0,40.0,4560.64,54727.68
530, ,ASIAN,FEMALE,0.0,40.0,5239.9,62878.8
405,A,HISPANIC,MALE,0.0,40.0,9063.16,108757.92
696,J,ASIAN,MALE,0.0,40.0,4778.2,57338.4
454,Z,BLACK,FEMALE,0.0,40.0,7991.23,95894.76
529,L,WHITE,MALE,0.0,40.0,3297.58,39570.96
458, ,WHITE,MALE,0.0,40.0,5886.49,70637.88
529,M,WHITE,FEMALE,0.0,40.0,6124.99,73499.88
537, ,ASIAN,FEMALE,0.0,40.0,5619.24,67430.88
530,A,BLACK,FEMALE,0.0,40.0,5306.25,63675.0
529, ,HISPANIC,MALE,0.0,40.0,5626.25,67515.0
212,M,WHITE,FEMALE,0.0,40.0,6431.25,77175.0
530,S,BLACK,FEMALE,0.0,40.0,5571.57,66858.84
529,A,HISPANIC,FEMALE,0.0,40.0,3325.1,39901.2
529,S,HISPANIC,FEMALE,0.0,40.0,5803.84,69646.08
223,L,WHITE,FEMALE,0.0,40.0,10939.68,131276.16
405,A,WHITE,MALE,0.0,40.0,7498.41,89980.92
458, ,HISPANIC,MALE,0.0,40.0,5487.58,65850.96
696,D,BLACK,MALE,0.0,40.0,4992.0,59904.0
529, ,BLACK,FEMALE,0.0,40.0,5572.14,66865.68
303,A,WHITE,MALE,0.0,40.0,8692.53,104310.36
529,L,BLACK,FEMALE,0.0,40.0,5124.85,61498.2
582,J,WHITE,FEMALE,0.0,40.0,6499.0,77988.0
529,N,BLACK,FEMALE,20.46681,39.6,3512.1,42145.2
802,F,HISPANIC,FEMALE,0.0,40.0,6689.5,80274.0
696,M,WHITE,FEMALE,0.0,40.0,3755.32,45063.84
601, ,HISPANIC,MALE,0.0,40.0,5277.99,63335.88
530,M,HISPANIC,FEMALE,0.0,40.0,6378.88,76546.56
530,D,HISPANIC,MALE,0.0,40.0,5195.64,62347.68
781,L,HISPANIC,FEMALE,0.0,40.0,5703.28,68439.36
696,N,WHITE,MALE,0.0,40.0,4502.89,54034.68
529,A,HISPANIC,MALE,0.0,40.0,4594.5,55134.0
529,R,BLACK,FEMALE,0.0,40.0,6300.0,75600.0
529,R,HISPANIC,FEMALE,0.0,40.0,3139.74,37676.88
320,M,HISPANIC,FEMALE,0.0,40.0,4538.98,54467.76
302,S,HISPANIC,MALE,0.0,40.0,4109.0,49308.0
529, ,BLACK,FEMALE,0.0,40.0,4149.83,49797.96
529,N,WHITE,FEMALE,0.0,40.0,3082.44,36989.28
696,W,WHITE,MALE,0.0,40.0,4778.2,57338.4
305,L,WHITE,FEMALE,0.0,40.0,8703.12,104437.44
530,M,WHITE,FEMALE,0.0,40.0,5263.74,63164.88
601,B,WHITE,MALE,0.0,40.0,5015.0,60180.0
696,T,WHITE,MALE,0.0,40.0,5216.73,62600.76
307, ,HISPANIC,FEMALE,0.0,40.0,5775.0,69300.0
696, ,WHITE,FEMALE,0.0,40.0,4778.2,57338.4
306, ,ASIAN,FEMALE,0.0,30.0,2466.75,29601.0
529,N,HISPANIC,FEMALE,0.0,40.0,5133.5,61602.0
302,A,HISPANIC,FEMALE,0.0,40.0,4397.54,52770.48
529, ,WHITE,FEMALE,0.0,40.0,4648.03,55776.36
696,A,BLACK,MALE,0.0,40.0,4293.86,51526.32
530, ,OTHER,FEMALE,0.0,40.0,6429.78,77157.36
601, ,WHITE,MALE,0.0,40.0,6181.71,74180.52
601, ,HISPANIC,MALE,0.0,40.0,7612.15,91345.8
529,J,BLACK,MALE,0.0,40.0,4594.5,55134.0
405,D,HISPANIC,FEMALE,0.0,40.0,4086.72,49040.64
696,D,HISPANIC,MALE,0.0,40.0,4992.0,59904.0
304,J,AM INDIAN,MALE,0.0,40.0,7108.36,85300.32
530,M,BLACK,FEMALE,0.0,40.0,5594.99,67139.88
696,R,WHITE,FEMALE,0.0,40.0,4778.2,57338.4
405, ,HISPANIC,FEMALE,0.0,40.0,4271.25,51255.0
405,R,WHITE,MALE,0.0,40.0,8006.66,96079.92
701, ,ASIAN,FEMALE,0.0,40.0,7590.37,91084.44
529,M,WHITE,FEMALE,0.0,40.0,8304.85,99658.2
530, ,HISPANIC,MALE,0.0,40.0,4994.0,59928.0
696,S,BLACK,MALE,0.0,40.0,4339.45,52073.4
529,A,HISPANIC,FEMALE,0.0,40.0,3905.52,46866.24
696,I,HISPANIC,MALE,0.0,40.0,4992.0,59904.0
582,J,HISPANIC,FEMALE,0.0,40.0,5044.0,60528.0
529,N,HISPANIC,FEMALE,0.0,40.0,7438.2,89258.4
809,M,WHITE,FEMALE,0.0,40.0,5407.5,64890.0
529,A,WHITE,MALE,0.0,40.0,3946.25,47355.0
582,L,BLACK,FEMALE,0.0,40.0,4025.0,48300.0
405,J,WHITE,FEMALE,0.0,40.0,4086.72,49040.64
529,D,BLACK,FEMALE,0.0,40.0,3811.92,45743.04
530, ,HISPANIC,FEMALE,0.0,40.0,6378.88,76546.56
529, ,BLACK,FEMALE,0.0,40.0,4594.5,55134.0
529,R,WHITE,FEMALE,0.0,40.0,5147.53,61770.36
530,M,WHITE,FEMALE,0.0,40.0,4900.72,58808.64
529,A,HISPANIC,FEMALE,0.0,40.0,4736.9,56842.8
454,J,HISPANIC,MALE,0.0,40.0,4200.0,50400.0
455,M,WHITE,MALE,0.0,40.0,7339.21,88070.52
529, ,BLACK,FEMALE,0.0,40.0,5868.46,70421.52
405,I,HISPANIC,FEMALE,0.0,40.0,6526.52,78318.24
530, ,HISPANIC,FEMALE,0.0,40.0,4066.65,48799.8
530,D,WHITE,MALE,0.0,40.0,4801.16,57613.92
405,D,HISPANIC,MALE,0.0,40.0,4271.25,51255.0
696,C,WHITE,MALE,0.0,40.0,4778.2,57338.4
302,J,HISPANIC,MALE,0.0,40.0,4128.08,49536.96
537, ,WHITE,FEMALE,0.0,40.0,6440.17,77282.04
530,C,WHITE,FEMALE,0.0,40.0,5118.15,61417.8
802,A,WHITE,FEMALE,0.0,40.0,5350.87,64210.44
530,D,BLACK,MALE,0.0,40.0,2531.29,30375.48
696,D,BLACK,FEMALE,0.0,40.0,4992.0,59904.0
305,M,BLACK,MALE,0.0,40.0,6370.0,76440.0
601,D,ASIAN,MALE,0.0,40.0,7878.74,94544.88
802,H,WHITE,MALE,0.0,40.0,6689.5,80274.0
529,A,WHITE,MALE,0.0,40.0,7930.26,95163.12
530, ,HISPANIC,FEMALE,0.0,40.0,5571.57,66858.84
696,M,WHITE,MALE,0.0,40.0,4778.2,57338.4
608,G,HISPANIC,FEMALE,0.0,40.0,7155.75,85869.0
696,D,BLACK,MALE,0.0,40.0,4992.0,59904.0
601, ,HISPANIC,MALE,0.0,40.0,4595.66,55147.92
304,L,WHITE,MALE,0.0,40.0,7253.34,87040.08
696,L,BLACK,FEMALE,0.0,40.0,4778.2,57338.4
405,M,WHITE,FEMALE,0.0,40.0,6526.52,78318.24
454,M,WHITE,MALE,0.0,40.0,9116.92,109403.04
101,B,HISPANIC,FEMALE,0.0,40.0,8450.0,101400.0
802,P,WHITE,MALE,22.10487,20.0,1915.75,22989.0
529,L,OTHER,FEMALE,0.0,40.0,7226.1,86713.2
537,N,BLACK,FEMALE,0.0,40.0,4832.08,57984.96
802,D,WHITE,FEMALE,0.0,40.0,7658.51,91902.12
530,R,HISPANIC,MALE,0.0,40.0,7319.77,87837.24
405,M,BLACK,FEMALE,0.0,40.0,5463.4,65560.8
529,M,HISPANIC,FEMALE,0.0,40.0,5077.45,60929.4
530,A,HISPANIC,MALE,0.0,40.0,5469.39,65632.68
802,A,WHITE,MALE,0.0,40.0,6689.5,80274.0
529,T,BLACK,FEMALE,0.0,40.0,4149.83,49797.96
323, ,HISPANIC,MALE,0.0,40.0,4666.67,56000.04
530,G,HISPANIC,FEMALE,0.0,40.0,5627.98,67535.76
802,M,HISPANIC,FEMALE,0.0,40.0,5487.58,65850.96
529, ,HISPANIC,FEMALE,0.0,40.0,3905.51,46866.12
530, ,HISPANIC,FEMALE,0.0,40.0,4723.31,56679.72
696,N,WHITE,FEMALE,0.0,40.0,4103.81,49245.72
529,A,WHITE,MALE,0.0,40.0,8496.71,101960.52
405,T,ASIAN,MALE,0.0,40.0,3525.91,42310.92
529, ,WHITE,FEMALE,0.0,40.0,5372.4,64468.8
320, ,HISPANIC,FEMALE,0.0,40.0,3814.52,45774.24
530, ,HISPANIC,FEMALE,0.0,40.0,6162.0,73944.0
582,M,ASIAN,MALE,0.0,40.0,5719.0,68628.0
592,E,WHITE,FEMALE,0.0,40.0,6504.06,78048.72
537,D,HISPANIC,MALE,0.0,40.0,6441.26,77295.12
529,J,WHITE,MALE,0.0,40.0,7761.5,93138.0
582,M,WHITE,FEMALE,0.0,40.0,6719.4,80632.8
529,L,WHITE,FEMALE,0.0,40.0,4594.5,55134.0
529, ,BLACK,MALE,0.0,40.0,6033.99,72407.88
808,G,HISPANIC,MALE,0.0,40.0,4350.0,52200.0
303, ,HISPANIC,FEMALE,0.0,40.0,3899.0,46788.0
529,R,WHITE,FEMALE,0.0,40.0,6001.6,72019.2
530,L,BLACK,FEMALE,0.0,40.0,5442.61,65311.32
320, ,HISPANIC,MALE,0.0,40.0,6228.68,74744.16
454, ,AM INDIAN,MALE,0.0,40.0,6016.89,72202.68
537,E,WHITE,FEMALE,0.0,40.0,5372.4,64468.8
582,M,WHITE,FEMALE,0.0,40.0,5719.0,68628.0
530,E,WHITE,FEMALE,0.0,40.0,4130.9,49570.8
530, ,HISPANIC,FEMALE,0.0,40.0,5961.58,71538.96
529,A,HISPANIC,FEMALE,0.0,40.0,6318.95,75827.4
529,A,HISPANIC,MALE,0.0,40.0,3899.83,46797.96
644,B,HISPANIC,FEMALE,0.0,40.0,6300.0,75600.0
304,A,BLACK,FEMALE,0.0,40.0,7108.37,85300.44
529,C,HISPANIC,FEMALE,0.0,40.0,7562.05,90744.6
529,L,HISPANIC,MALE,0.0,40.0,6761.27,81135.24
601,J,WHITE,FEMALE,0.0,40.0,5514.23,66170.76
302, ,WHITE,FEMALE,0.0,40.0,7875.0,94500.0
302,K,WHITE,FEMALE,0.0,40.0,7355.89,88270.68
601,C,WHITE,MALE,0.0,40.0,7150.0,85800.0
530,R,WHITE,FEMALE,0.0,40.0,5098.66,61183.92
530,M,WHITE,FEMALE,0.0,40.0,5600.66,67207.92
802,W,WHITE,MALE,0.0,40.0,4620.08,55440.96
582,N,WHITE,FEMALE,0.0,40.0,6937.91,83254.92
582,T,WHITE,MALE,0.0,40.0,7294.85,87538.2
102,L,WHITE,FEMALE,0.0,40.0,11596.0,139152.0
582,R,WHITE,FEMALE,0.0,40.0,5719.0,68628.0
551, ,HISPANIC,MALE,0.0,40.0,4150.0,49800.0
601, ,WHITE,MALE,0.0,40.0,5267.49,63209.88
696, ,HISPANIC,MALE,0.0,40.0,5462.7,65552.4
530,A,HISPANIC,MALE,0.0,40.0,5354.89,64258.68
529,D,BLACK,FEMALE,0.0,40.0,4149.83,49797.96
696,A,BLACK,FEMALE,0.0,40.0,4170.64,50047.68
529, ,BLACK,FEMALE,0.0,40.0,3468.43,41621.16
301,M,WHITE,MALE,0.0,40.0,8750.0,105000.0
580,L,HISPANIC,FEMALE,0.0,40.0,4666.67,56000.04
601, ,HISPANIC,FEMALE,0.0,40.0,8295.0,99540.0
529,M,WHITE,FEMALE,0.0,40.0,4750.0,57000.0
304,M,HISPANIC,MALE,0.0,40.0,6271.72,75260.64
327, ,BLACK,FEMALE,0.0,40.0,5347.12,64165.44
530, ,WHITE,FEMALE,0.0,40.0,5335.43,64025.16
802,D,WHITE,FEMALE,0.0,40.0,7658.51,91902.12
696,E,BLACK,FEMALE,0.0,40.0,4778.2,57338.4
530,L,BLACK,FEMALE,0.0,40.0,5118.15,61417.8
537, ,WHITE,FEMALE,0.0,40.0,5793.9,69526.8
802,C,WHITE,FEMALE,0.0,40.0,5845.72,70148.64
696,R,WHITE,FEMALE,0.0,40.0,3537.92,42455.04
302, ,BLACK,FEMALE,0.0,40.0,4601.0,55212.0
455,W,WHITE,MALE,0.0,40.0,7640.53,91686.36
644,A,HISPANIC,MALE,0.0,40.0,4836.45,58037.4
601, ,HISPANIC,MALE,0.0,40.0,4337.28,52047.36
323,M,OTHER,MALE,0.0,40.0,6194.42,74333.04
529, ,BLACK,FEMALE,0.0,40.0,7474.22,89690.64
529, ,WHITE,MALE,0.0,40.0,4161.5,49938.0
405,X,HISPANIC,MALE,0.0,40.0,4333.33,51999.96
696,C,WHITE,FEMALE,0.0,40.0,5556.51,66678.12
529,I,HISPANIC,FEMALE,0.0,40.0,3018.41,36220.92
601,T,WHITE,MALE,0.0,40.0,6456.68,77480.16
405, ,WHITE,FEMALE,0.0,40.0,4693.15,56317.8
323, ,WHITE,FEMALE,0.0,40.0,9300.63,111607.56
696,A,BLACK,MALE,0.0,40.0,4225.51,50706.12
582, ,ASIAN,FEMALE,0.0,40.0,8070.07,96840.84
580,S,BLACK,FEMALE,0.0,40.0,6029.27,72351.24
696, ,BLACK,MALE,0.0,40.0,4778.2,57338.4
696,W,BLACK,FEMALE,0.0,40.0,4992.0,59904.0
696,S,BLACK,MALE,0.0,40.0,4992.0,59904.0
696,O,BLACK,FEMALE,0.0,40.0,4778.2,57338.4
405, ,WHITE,MALE,0.0,40.0,8409.11,100909.32
529,A,BLACK,FEMALE,0.0,40.0,3547.58,42570.96
696,A,BLACK,FEMALE,0.0,40.0,4502.89,54034.68
601, ,BLACK,MALE,0.0,40.0,8045.62,96547.44
696,A,BLACK,FEMALE,0.0,40.0,4502.89,54034.68
601, ,ASIAN,FEMALE,0.0,40.0,8627.49,103529.88
529,E,BLACK,FEMALE,0.0,40.0,3547.58,42570.96
696, ,BLACK,FEMALE,0.0,40.0,4502.89,54034.68
529,K,BLACK,MALE,0.0,40.0,4149.83,49797.96
601, ,BLACK,FEMALE,0.0,40.0,5277.1,63325.2
529, ,HISPANIC,FEMALE,0.0,40.0,4033.46,48401.52
529, ,ASIAN,FEMALE,0.0,40.0,8304.85,99658.2
101,P,HISPANIC,MALE,0.0,30.0,2600.0,31200.0
102,R,WHITE,FEMALE,0.0,40.0,2500.0,30000.0
102,B,WHITE,MALE,0.0,40.0,12500.0,150000.0
696,S,WHITE,FEMALE,0.0,40.0,4276.91,51322.92
103,A,WHITE,MALE,0.0,40.0,4667.0,56004.0
103,J,BLACK,MALE,0.0,40.0,6063.75,72765.0
103,W,WHITE,MALE,0.0,40.0,6411.93,76943.16
241, ,WHITE,FEMALE,0.0,40.0,14000.0,168000.0
